ssvid,eez,year,flag_iso3,fishing_hours,eez_iso3
367084000,8316,2015,USA,448.7791666666667,FSM
367084000,8317,2015,USA,3.0488888888888894,NRU
367084000,8314,2015,USA,83.87805555555555,SLB
416003189,NA,2017,TWN,1640.648888888889,high_seas
431680470,8487,2024,JPN,138.3786111111111,JPN
416000737,8315,2018,TWN,3325.391666666667,PLW
416000737,NA,2018,TWN,761.2950000000001,high_seas
431167000,8324,2022,JPN,2.3630555555555555,PNG
431167000,8316,2022,JPN,76.59502222222224,FSM
416002995,NA,2021,TWN,1401.387941885,high_seas
416002934,8316,2022,TWN,149.69361111111112,FSM
416002934,NA,2022,TWN,2120.3554694444447,high_seas
416002934,8321,2022,TWN,9.818105555555555,TWN
416216900,8321,2022,TWN,1302.1606725,TWN
548051500,8316,2017,PHL,15.629166666666666,FSM
548051500,8315,2017,PHL,104.04916666666666,PLW
548051500,8324,2017,PHL,1136.044722222222,PNG
548051500,8488,2017,PHL,6.815277777777777,KIR
412440552,8441,2017,CHN,0.12777777777777777,KIR
412440552,8318,2017,CHN,1.2230555555555553,MHL
412440552,NA,2017,CHN,2275.1527777777787,high_seas
412420276,8432,2014,CHN,1.2497222222222222,PER
412420276,8332,2014,CHN,44.42833333333333,THA
412420276,8480,2014,CHN,2534.4572222222223,IND
412420276,NA,2014,CHN,168.29055555555558,high_seas
412420276,8346,2014,CHN,471.365,LKA
412420276,8492,2014,CHN,312.9994444444445,IDN
412420276,8483,2014,CHN,55.894166666666656,MYS
416003189,NA,2024,TWN,312.3752777777778,high_seas
416000776,8322,2019,TWN,64.94166666666668,PHL
416000776,8315,2019,TWN,2575.097222222222,PLW
416000776,NA,2019,TWN,1388.9780555555556,high_seas
416000627,NA,2018,TWN,3374.8988888888894,high_seas
416000627,8322,2018,TWN,0.5094444444444445,PHL
416000627,8315,2018,TWN,33.61361111111111,PLW
416000627,8321,2018,TWN,12.63638888888889,TWN
416000627,8487,2018,TWN,91.13611111111112,JPN
416000627,8316,2018,TWN,51.39861111111111,FSM
416000627,8486,2018,TWN,5.403611111111111,CHN
416000358,8315,2016,TWN,625.4194444444445,PLW
416000978,48954,2023,TWN,913.755277777778,TWN
416000978,8486,2023,TWN,460.07916666666665,CHN
416000978,8321,2023,TWN,1213.254166666667,TWN
416000853,NA,2022,TWN,2990.341711111111,high_seas
416000853,8322,2022,TWN,417.3348000000001,PHL
416000853,8487,2022,TWN,3.2043083333333335,JPN
416000853,8321,2022,TWN,153.42461388888887,TWN
416000662,NA,2022,TWN,2392.127011111111,high_seas
416000662,8321,2022,TWN,301.2384944444444,TWN
416000662,8487,2022,TWN,37.44812777777778,JPN
416000662,8322,2022,TWN,278.55896388888885,PHL
416005556,8314,2022,TWN,10.551111111111116,SLB
416005556,8324,2022,TWN,120.67388333333338,PNG
431680550,NA,2020,JPN,399.36,high_seas
431680550,8487,2020,JPN,49.020277777777785,JPN
431680550,8315,2020,JPN,170.24694444444444,PLW
431680570,8315,2018,JPN,2520.182777777778,PLW
432966000,8487,2021,JPN,90.6002777777778,JPN
432966000,NA,2021,JPN,18.713888888888896,high_seas
432966000,8316,2021,JPN,91.68138888888893,FSM
432966000,8324,2021,JPN,494.45167146777817,PNG
416002251,NA,2024,TWN,189.10472222222222,high_seas
416002251,8322,2024,TWN,11.584166666666667,PHL
416002251,8321,2024,TWN,1.8183333333333331,TWN
416002222,NA,2017,TWN,3352.2822222222203,high_seas
416002222,8316,2017,TWN,10.042222222222222,FSM
416002983,8321,2019,TWN,1.9644444444444442,TWN
416002983,8487,2019,TWN,16.170277777777777,JPN
416002983,NA,2019,TWN,3113.9111111111106,high_seas
529729000,8326,2021,KIR,302.69222222222254,TUV
529729000,8450,2021,KIR,17.781128358888928,KIR
529729000,8327,2021,KIR,20.7836111111111,KOR
529729000,8488,2021,KIR,313.5538888888893,KIR
529729000,NA,2021,KIR,10.635555555555552,high_seas
529686000,8450,2015,KIR,108.77361111111112,KIR
529686000,8488,2015,KIR,160.45583333333332,KIR
529686000,8326,2015,KIR,57.32,TUV
529686000,8441,2015,KIR,249.25694444444446,KIR
529686000,NA,2015,KIR,84.39000000000001,high_seas
529686000,8446,2015,KIR,67.34944444444446,NZL
529686000,8327,2015,KIR,8.184166666666666,KOR
416000737,NA,2017,TWN,561.4463888888889,high_seas
416000737,8315,2017,TWN,2480.3702777777776,PLW
431680740,NA,2019,JPN,536.9519444444444,high_seas
431680740,8487,2019,JPN,677.2269444444444,JPN
431600390,NA,2016,JPN,417.12583333333333,high_seas
431600390,8487,2016,JPN,376.595,JPN
416002201,8487,2021,TWN,28.10527777777778,JPN
416002201,8486,2021,TWN,2.4329166666666664,CHN
416002201,NA,2021,TWN,3632.6009788355555,high_seas
416002201,8321,2021,TWN,7.25,TWN
416002201,48980,2021,TWN,5.307222222222222,USA
510069000,8317,2021,FSM,26.50638888888889,NRU
510069000,8318,2021,FSM,64.81638888888901,MHL
510069000,8324,2021,FSM,0.11833333333333333,PNG
510069000,8488,2021,FSM,36.451111111111125,KIR
510069000,8316,2021,FSM,378.5819444444449,FSM
416002198,8444,2022,TWN,8.736469261111111,USA
416002198,8446,2022,TWN,2.8188888888888894,NZL
416002198,NA,2022,TWN,3664.5969767819456,high_seas
432487000,NA,2023,JPN,6.884444444444441,high_seas
432487000,8316,2023,JPN,24.95805555555554,FSM
432487000,8324,2023,JPN,53.85138888888889,PNG
432487000,8487,2023,JPN,9.125555555555554,JPN
416003019,8324,2018,TWN,2766.711388888889,PNG
416003019,8322,2018,TWN,56.66777777777777,PHL
416003019,8487,2018,TWN,7.9222222222222225,JPN
416003019,8315,2018,TWN,9.885,PLW
416003019,NA,2018,TWN,3451.8725,high_seas
416003541,NA,2018,TWN,737.5344444444446,high_seas
416003541,8487,2018,TWN,6.775555555555556,JPN
416003541,8321,2018,TWN,63.716388888888886,TWN
416002989,NA,2019,TWN,1621.1788888888889,high_seas
416002989,8315,2019,TWN,3363.8544444444447,PLW
416002989,8316,2019,TWN,9.5725,FSM
416002218,8321,2023,TWN,311.28305555555556,TWN
416002218,49003,2023,TWN,138.91388888888883,NA
416002218,8486,2023,TWN,11.481111111111113,CHN
416002218,NA,2023,TWN,49.71972222222222,high_seas
416002218,8322,2023,TWN,64.33722222222221,PHL
416002218,8487,2023,TWN,185.11555555555555,JPN
416002142,NA,2023,TWN,2760.2936111111117,high_seas
416002142,8322,2023,TWN,788.3888888888889,PHL
416002142,8321,2023,TWN,292.41805555555555,TWN
416500000,8324,2021,TWN,225.2846343602779,PNG
416500000,8314,2021,TWN,44.530555555555594,SLB
416500000,8318,2021,TWN,137.85000000000016,MHL
416500000,8316,2021,TWN,327.34690889305585,FSM
416500000,8488,2021,TWN,483.58184658000056,KIR
416500000,8317,2021,TWN,251.70027777777796,NRU
201708106,8486,2022,UNK,0.057730555555555556,CHN
201708106,8321,2022,UNK,165.78314722222223,TWN
201708106,8322,2022,UNK,95.911175,PHL
201708106,NA,2022,UNK,3400.640061111111,high_seas
510054000,8316,2023,FSM,37.87722222222226,FSM
431602750,NA,2023,JPN,2862.566944444445,high_seas
431602750,8487,2023,JPN,1393.595,JPN
553111735,8316,2018,PNG,295.0330555555556,FSM
553111735,8318,2018,PNG,132.99527777777783,MHL
553111735,8488,2018,PNG,181.89722222222224,KIR
553111735,8324,2018,PNG,936.4052777777781,PNG
553111735,8314,2018,PNG,78.60222222222225,SLB
553111735,8317,2018,PNG,619.4386111111113,NRU
553111735,NA,2018,PNG,0.31166666666666665,high_seas
553111735,8315,2018,PNG,49.7363888888889,PLW
416002291,8315,2018,TWN,1125.6719444444443,PLW
416002291,NA,2018,TWN,3003.9572222222223,high_seas
416002291,8487,2018,TWN,5.086111111111112,JPN
416222700,8316,2022,TWN,22.631666666666675,FSM
416222700,8314,2022,TWN,40.255277777777806,SLB
416222700,8449,2022,TWN,1.3033333333333332,NZL
416222700,8326,2022,TWN,4.745833333333331,TUV
416222700,NA,2022,TWN,3912.6491666666684,high_seas
416222700,8321,2022,TWN,2.297361111111111,TWN
416222700,8486,2022,TWN,0.20026388888888888,CHN
431500960,8487,2020,JPN,36.10333333333334,JPN
431500960,8315,2020,JPN,1603.5649999999998,PLW
431500960,NA,2020,JPN,325.1402777777777,high_seas
431399000,8316,2014,JPN,21.982777777777777,FSM
431399000,8314,2014,JPN,12.311944444444448,SLB
431399000,8324,2014,JPN,126.4063888888889,PNG
416002514,NA,2017,TWN,221.07472222222228,high_seas
416002514,8315,2017,TWN,1354.2949999999998,PLW
416002415,8487,2023,TWN,41.11527777777778,JPN
416002415,8486,2023,TWN,0.5283333333333333,CHN
416002415,8321,2023,TWN,84.81083333333333,TWN
416002415,8322,2023,TWN,135.78388888888887,PHL
416002415,NA,2023,TWN,2083.766666666667,high_seas
416001547,48954,2014,TWN,162.79833333333335,TWN
416001547,8487,2014,TWN,89.58833333333332,JPN
416001547,8321,2014,TWN,208.2538888888889,TWN
416002477,8321,2023,TWN,1.5888888888888892,TWN
416002477,NA,2023,TWN,5485.325277777781,high_seas
416002477,8316,2023,TWN,5.749166666666668,FSM
416569000,8321,2021,TWN,10.091666666666669,TWN
431680370,8487,2021,JPN,1002.0074999999999,JPN
431680370,NA,2021,JPN,1824.3684229394444,high_seas
431310000,8324,2019,JPN,417.3225,PNG
431310000,8487,2019,JPN,3.4002777777777777,JPN
431310000,8314,2019,JPN,8.907222222222225,SLB
431310000,8316,2019,JPN,208.01611111111112,FSM
431310000,8488,2016,JPN,48.975833333333334,KIR
431310000,8487,2016,JPN,1.910277777777778,JPN
431310000,8314,2016,JPN,109.78166666666667,SLB
431310000,8316,2016,JPN,156.22944444444443,FSM
431310000,8324,2016,JPN,218.04472222222222,PNG
431310000,8317,2016,JPN,11.33388888888889,NRU
431159000,8315,2019,JPN,31.575000000000003,PLW
431159000,8487,2019,JPN,0.9816666666666666,JPN
431159000,48980,2019,JPN,0.40527777777777774,USA
431159000,8324,2019,JPN,1215.3913888888897,PNG
431159000,8316,2019,JPN,660.3475000000003,FSM
431159000,NA,2019,JPN,0.2972222222222222,high_seas
431159000,8349,2019,JPN,0.008333333333333333,KEN
432438000,8316,2020,JPN,208.75222222222223,FSM
432438000,NA,2020,JPN,0.6002777777777779,high_seas
432438000,8324,2020,JPN,758.8694444444448,PNG
416003187,48980,2019,TWN,0.2997222222222222,USA
416003187,8322,2019,TWN,8.229166666666666,PHL
416003187,NA,2019,TWN,5247.373333333334,high_seas
412420501,NA,2017,CHN,5395.251388888888,high_seas
412420501,8492,2017,CHN,1913.8141666666668,IDN
412420501,8483,2017,CHN,14.210555555555556,MYS
412420501,8316,2017,CHN,158.08472222222218,FSM
412420501,8315,2017,CHN,56.36638888888889,PLW
412420501,8318,2017,CHN,83.14027777777777,MHL
412420501,8452,2017,CHN,49.09222222222222,USA
412420501,8432,2017,CHN,4.6066666666666665,PER
416000211,NA,2016,TWN,1384.695,high_seas
416004368,8321,2019,TWN,1,TWN
416004368,NA,2019,TWN,4393.55388888889,high_seas
431308000,8487,2024,JPN,41.88027777777779,JPN
416000662,8321,2021,TWN,9.86816388888889,TWN
416000662,NA,2021,TWN,1648.1510666666668,high_seas
416000662,48957,2021,TWN,0.24638888888888888,USA
416000662,48980,2021,TWN,21.045,USA
416002803,NA,2018,TWN,122.715,high_seas
416002803,8315,2018,TWN,4.841388888888889,PLW
413345000,8314,2019,CHN,3.8119444444444435,SLB
413345000,8486,2019,CHN,8.29,CHN
413345000,8325,2019,CHN,13.832500000000007,FJI
413345000,8315,2019,CHN,0.2763888888888889,PLW
413345000,8316,2019,CHN,3.99111111111111,FSM
413345000,NA,2019,CHN,212.30805555555557,high_seas
413345000,8324,2019,CHN,33.62472222222224,PNG
413345000,8313,2019,CHN,1241.8022222222226,VUT
413345000,8487,2019,CHN,0.48416666666666663,JPN
431680141,NA,2024,JPN,5.535,high_seas
431680141,8315,2024,JPN,42.897499999999994,PLW
431680141,8487,2024,JPN,83.53083333333332,JPN
431011377,8487,2021,JPN,1304.8601530630556,JPN
431011377,NA,2021,JPN,867.0976028688889,high_seas
431011377,8315,2021,JPN,1109.7633586883335,PLW
432685000,8324,2017,JPN,611.2472222222223,PNG
432685000,8316,2017,JPN,804.5472222222223,FSM
432685000,8315,2017,JPN,1.413611111111111,PLW
432685000,8318,2017,JPN,18.06833333333334,MHL
432685000,NA,2017,JPN,1.4383333333333332,high_seas
416222700,NA,2018,TWN,71.63361111111112,high_seas
416222700,8314,2018,TWN,5711.137500000001,SLB
412460113,8316,2021,CHN,108.74777777777778,FSM
412460113,8445,2021,CHN,774.6095335369446,WSM
412460113,8446,2021,CHN,3094.0703786991676,NZL
412460113,NA,2021,CHN,2.682222222222222,high_seas
432549000,8324,2014,JPN,305.78888888888895,PNG
432549000,8317,2014,JPN,1.8419444444444446,NRU
432549000,8488,2014,JPN,54.15416666666667,KIR
432549000,8316,2014,JPN,156.13222222222225,FSM
432549000,8314,2014,JPN,4.151666666666666,SLB
432549000,NA,2014,JPN,1.9855555555555555,high_seas
416000445,8315,2017,TWN,1238.9827777777778,PLW
416002888,NA,2024,TWN,606.1144444444445,high_seas
416002888,8322,2024,TWN,0.7972222222222223,PHL
416002514,8315,2015,TWN,138.13694444444445,PLW
416000351,8486,2023,TWN,0.35305555555555557,CHN
416000351,8322,2023,TWN,104.53861111111111,PHL
416000351,NA,2023,TWN,1846.808888888889,high_seas
416000351,8487,2023,TWN,86.60277777777777,JPN
416000351,8321,2023,TWN,497.9461111111111,TWN
416004256,NA,2022,TWN,1234.9588888888893,high_seas
416004256,8321,2022,TWN,296.72531944444444,TWN
416004256,48954,2022,TWN,524.9823131427779,TWN
416004256,8487,2022,TWN,792.4578694444444,JPN
412460004,8445,2024,CHN,8.293333333333342,WSM
412460004,8446,2024,CHN,253.9038888888889,NZL
431671000,8314,2016,JPN,112.25777777777778,SLB
431671000,8487,2016,JPN,1.041111111111111,JPN
431671000,8324,2016,JPN,268.78555555555556,PNG
431671000,8316,2016,JPN,178.21027777777778,FSM
432438000,NA,2019,JPN,0.8941666666666667,high_seas
432438000,8316,2019,JPN,609.264166666667,FSM
432438000,8487,2019,JPN,0.38999999999999996,JPN
432438000,8314,2019,JPN,25.42083333333335,SLB
432438000,8324,2019,JPN,620.2475000000003,PNG
416002766,NA,2020,TWN,2950.633055555555,high_seas
416002766,8321,2020,TWN,5.984444444444445,TWN
416002766,8316,2020,TWN,1125.4783333333332,FSM
416000415,NA,2017,TWN,825.7686111111111,high_seas
416002803,8316,2020,TWN,967.3374999999997,FSM
416002506,NA,2020,TWN,2628.791666666667,high_seas
416002934,8343,2015,TWN,1445.865833333333,MUS
416002934,NA,2015,TWN,2387.3555555555545,high_seas
431680113,8315,2016,JPN,189.62638888888887,PLW
431680113,8487,2016,JPN,127.57388888888889,JPN
431680113,NA,2016,JPN,87.98666666666666,high_seas
416002803,NA,2021,TWN,2073.636836130278,high_seas
416002803,8316,2021,TWN,1.315,FSM
416000662,NA,2018,TWN,3517.8744444444446,high_seas
416000662,8316,2018,TWN,6.8244444444444445,FSM
416000662,8321,2018,TWN,0.5413888888888889,TWN
416003019,8486,2021,TWN,0.09333333333333334,CHN
416003019,8321,2021,TWN,115.94340833333332,TWN
416005556,8324,2023,TWN,60.30472222222225,PNG
416005556,8441,2023,TWN,11.986388888888897,KIR
416005556,8321,2023,TWN,3.4574999999999987,TWN
416005556,8324,2019,TWN,33.288333333333334,PNG
416005556,8317,2019,TWN,1.5094444444444444,NRU
416005556,8488,2019,TWN,20.386111111111113,KIR
416005556,8316,2019,TWN,17.151666666666667,FSM
416005556,8318,2019,TWN,13.105,MHL
416005556,8315,2019,TWN,31.432499999999997,PLW
431301296,8487,2023,JPN,116.66666666666666,JPN
431301296,NA,2023,JPN,890.4325000000001,high_seas
431301296,8315,2023,JPN,1745.633611111111,PLW
416201800,8321,2024,TWN,319.4783333333333,TWN
416201800,8486,2024,TWN,17.939166666666665,CHN
416000662,NA,2024,TWN,398.46166666666664,high_seas
416002526,8322,2022,TWN,1.3009583333333334,PHL
416002526,NA,2022,TWN,3281.1781205555553,high_seas
416002526,8486,2022,TWN,1.8375305555555554,CHN
416002526,8321,2022,TWN,2.691516666666667,TWN
416002323,NA,2022,TWN,662.8166666666667,high_seas
416002323,8322,2022,TWN,0.25745277777777775,PHL
416002323,8321,2022,TWN,27.226419444444446,TWN
416004368,NA,2020,TWN,659.4636111111113,high_seas
416004368,8321,2020,TWN,9.07111111111111,TWN
416000222,8321,2022,TWN,480.2771361111112,TWN
416000222,8486,2022,TWN,0.5450416666666666,CHN
416000222,NA,2022,TWN,4068.143596666667,high_seas
416000222,8322,2022,TWN,308.47433333333333,PHL
416000222,8487,2022,TWN,73.14708888888889,JPN
416000222,48954,2022,TWN,16.966555555555555,TWN
412420805,8466,2022,CHN,47.661757980555564,ARG
412420805,NA,2022,CHN,4226.7574206591635,high_seas
431680690,8315,2015,JPN,56.27194444444444,PLW
431680690,NA,2015,JPN,24.824444444444445,high_seas
431155000,NA,2019,JPN,6.601666666666667,high_seas
431155000,8316,2019,JPN,797.5200000000002,FSM
431155000,8317,2019,JPN,108.26888888888894,NRU
431155000,8324,2019,JPN,747.3005555555557,PNG
431155000,8315,2019,JPN,131.2863888888889,PLW
431155000,8487,2019,JPN,6.241388888888888,JPN
416003627,8321,2024,TWN,187.14555555555555,TWN
416003627,8486,2024,TWN,0.24305555555555558,CHN
200041794,NA,2019,TWN,2236.6619444444445,high_seas
200041794,8322,2019,TWN,20.719722222222224,PHL
200041794,8316,2019,TWN,0.4822222222222222,FSM
200041794,8315,2019,TWN,2412.0975,PLW
431128000,NA,2024,JPN,23.985833333333332,high_seas
431128000,8316,2024,JPN,0.5991666666666666,FSM
431002995,8315,2016,JPN,864.8361111111112,PLW
431002995,NA,2016,JPN,130.9311111111111,high_seas
431002995,8487,2016,JPN,87.72194444444445,JPN
548924000,8324,2024,PHL,93.97861111111112,PNG
416002933,8322,2022,TWN,54.633413888888896,PHL
416002933,8321,2022,TWN,13.389602777777778,TWN
416002933,NA,2022,TWN,39.561930555555556,high_seas
416000351,NA,2019,TWN,738.7866666666666,high_seas
416222700,8444,2016,TWN,1.5994444444444444,USA
416222700,NA,2016,TWN,2916.655833333334,high_seas
416222700,8446,2016,TWN,0.7416666666666665,NZL
416222700,8448,2016,TWN,1.5672222222222223,TON
416002506,NA,2019,TWN,2455.9630555555564,high_seas
416220700,NA,2017,TWN,822.4655555555554,high_seas
416220700,8487,2017,TWN,18.431388888888883,JPN
416220700,8321,2017,TWN,5.6627777777777775,TWN
416220700,8315,2017,TWN,0.9141666666666667,PLW
416002888,8322,2019,TWN,45.02861111111111,PHL
416002888,NA,2019,TWN,1721.8508333333334,high_seas
416002888,8315,2019,TWN,2891.7480555555553,PLW
431301296,8315,2024,JPN,24.434444444444445,PLW
431301296,8487,2024,JPN,56.64027777777786,JPN
431301296,NA,2024,JPN,89.9786111111111,high_seas
431680156,8487,2021,JPN,1104.2561722222224,JPN
431680156,NA,2021,JPN,753.4576755480555,high_seas
553111750,8326,2015,PNG,20.831111111111117,TUV
553111750,8318,2015,PNG,30.718888888888888,MHL
553111750,8488,2015,PNG,365.73916666666673,KIR
553111750,8450,2015,PNG,183.65500000000003,KIR
553111750,NA,2015,PNG,150.66083333333336,high_seas
553111750,8451,2015,PNG,4.58611111111111,USA
553111750,8316,2015,PNG,18.210277777777776,FSM
553111750,8314,2015,PNG,0.7527777777777778,SLB
416003933,8315,2017,TWN,36.16611111111111,PLW
416003933,8322,2017,TWN,5.391944444444444,PHL
416003933,NA,2017,TWN,1320.2655555555555,high_seas
416003933,8321,2017,TWN,1.923611111111111,TWN
412420934,NA,2022,CHN,4425.979745351113,high_seas
416000853,NA,2016,TWN,22.963055555555556,high_seas
200021405,NA,2018,TWN,4213.663888888889,high_seas
200021405,8315,2018,TWN,7.348333333333334,PLW
200021405,8322,2018,TWN,19.106944444444448,PHL
529729000,8326,2018,KIR,7.900833333333334,TUV
529729000,8441,2018,KIR,0.49277777777777776,KIR
529729000,8488,2018,KIR,193.5097222222222,KIR
529729000,8317,2018,KIR,53.86027777777778,NRU
416201800,8321,2019,TWN,1107.356388888889,TWN
416201800,48954,2019,TWN,42.98361111111111,TWN
416201800,8487,2019,TWN,221.1436111111111,JPN
416004411,8318,2021,TWN,2.2252777777777775,MHL
416004411,NA,2021,TWN,1872.015828787777,high_seas
416004411,8321,2021,TWN,4.879722222222221,TWN
412420805,NA,2020,CHN,4993.010384503331,high_seas
431680124,NA,2019,JPN,711.9483333333333,high_seas
431680124,8315,2019,JPN,380.09305555555557,PLW
201601665,8315,2018,UNK,2.208055555555555,PLW
201601665,NA,2018,UNK,1649.149166666667,high_seas
548487100,8324,2020,PHL,819.8402777777779,PNG
548487100,8488,2020,PHL,38.33916666666669,KIR
548487100,8316,2020,PHL,85.14972222222225,FSM
431500880,8487,2023,JPN,1616.7022222222226,JPN
431500880,NA,2023,JPN,518.1133333333332,high_seas
431680730,8487,2021,JPN,307.2855555555556,JPN
431680730,NA,2021,JPN,915.0978205388889,high_seas
431680730,8315,2021,JPN,1920.4923342252778,PLW
416002117,NA,2015,TWN,548.4888888888889,high_seas
416002117,8487,2015,TWN,15.09527777777778,JPN
416000222,8321,2023,TWN,93.75305555555556,TWN
416000222,8322,2023,TWN,268.3938888888889,PHL
416000222,NA,2023,TWN,2804.891388888889,high_seas
416003149,NA,2019,TWN,3263.4133333333334,high_seas
416003149,8315,2019,TWN,0.4591666666666667,PLW
416003149,8322,2019,TWN,25.7925,PHL
553111735,NA,2019,PNG,25.4175,high_seas
553111735,8317,2019,PNG,157.6033333333334,NRU
553111735,8450,2019,PNG,8.549166666666668,KIR
553111735,8318,2019,PNG,167.90194444444455,MHL
553111735,8326,2019,PNG,128.7919444444445,TUV
553111735,8316,2019,PNG,421.5722222222224,FSM
553111735,8314,2019,PNG,142.7694444444445,SLB
553111735,8324,2019,PNG,455.47583333333347,PNG
553111735,8488,2019,PNG,800.0300000000003,KIR
510069000,NA,2020,FSM,139.90916666666678,high_seas
510069000,8316,2020,FSM,383.3619444444448,FSM
510069000,8318,2020,FSM,289.5733333333337,MHL
510069000,8324,2020,FSM,0.10416666666666666,PNG
510069000,8488,2020,FSM,279.5111111111113,KIR
