lon,lat,year,flag,fishing_hours
129.9,4.3,2017,TWN,0
129.9,4.3,2018,PHL,0
129.9,4.3,2021,PHL,0
129.9,4.4,2016,PNG,0
129.9,4.4,2016,TWN,0
129.9,4.4,2017,PNG,0
129.9,4.4,2017,TWN,0
129.9,4.4,2018,JPN,0
129.9,4.4,2018,TWN,0
129.9,4.4,2019,JPN,8.97861111111111
129.9,4.5,2016,JPN,9.064444444444444
129.9,4.5,2017,TWN,0
129.9,4.5,2018,JPN,0
129.9,4.5,2018,PHL,0
129.9,4.5,2019,JPN,5.224444444444444
129.9,4.5,2020,NRU,0
129.9,4.6000000000000005,2018,JPN,0
129.9,4.6000000000000005,2019,JPN,0
129.9,4.6000000000000005,2019,TWN,0
129.9,4.6000000000000005,2019,USA,0
129.9,4.7,2016,PHL,0
129.9,4.7,2017,FSM,0
129.9,4.7,2017,JPN,0
129.9,4.7,2017,PNG,0
129.9,4.7,2018,JPN,23.62361111111111
129.9,4.7,2019,JPN,4.4175
129.9,4.7,2019,PNG,0
129.9,4.7,2019,USA,0
129.9,4.7,2020,FSM,0
129.9,4.800000000000001,2016,JPN,0
129.9,4.800000000000001,2018,JPN,11.2275
129.9,4.800000000000001,2019,JPN,13.701944444444445
129.9,4.800000000000001,2020,FSM,0
129.9,4.9,2016,PNG,0
129.9,4.9,2018,JPN,0
129.9,4.9,2018,TWN,0
129.9,4.9,2019,JPN,8.656666666666666
129.9,4.9,2020,FSM,0
129.9,4.9,2021,FSM,0
129.9,5,2016,PHL,0
129.9,5,2017,CHN,0
129.9,5,2018,JPN,0
129.9,5,2019,CHN,0
129.9,5,2019,PHL,0
129.9,5,2021,SLB,0
129.9,5.1000000000000005,2016,JPN,2.2244444444444444
129.9,5.1000000000000005,2017,FSM,0
129.9,5.1000000000000005,2018,JPN,0
129.9,5.1000000000000005,2018,PHL,0
129.9,5.1000000000000005,2018,TWN,0
129.9,5.1000000000000005,2020,FSM,0
129.9,5.1000000000000005,2020,MHL,0
129.9,5.2,2016,JPN,0
129.9,5.2,2016,PHL,0
129.9,5.2,2016,PNG,0
129.9,5.2,2018,JPN,0
129.9,5.2,2018,PHL,0
129.9,5.2,2018,SLB,0
129.9,5.2,2019,JPN,0
129.9,5.2,2019,TWN,0
129.9,5.2,2020,FSM,0
129.9,5.2,2021,FSM,0
129.9,5.2,2021,USA,0
129.9,5.300000000000001,2016,PHL,0
129.9,5.300000000000001,2018,JPN,0
129.9,5.300000000000001,2018,PNG,0
129.9,5.300000000000001,2018,TWN,0
129.9,5.300000000000001,2020,TWN,0
129.9,5.4,2018,KIR,0
129.9,5.4,2018,TWN,0
129.9,5.4,2019,TWN,0
129.9,5.4,2021,FSM,0
129.9,5.5,2016,PHL,0
129.9,5.5,2016,PNG,0
129.9,5.5,2018,TWN,0
129.9,5.5,2019,TWN,0
129.9,5.5,2021,FSM,0
129.9,5.6000000000000005,2017,PNG,0
129.9,5.6000000000000005,2018,PNG,0
129.9,5.6000000000000005,2019,TWN,0
129.9,5.7,2017,FSM,0
129.9,5.7,2017,PNG,0
129.9,5.7,2017,TWN,0
129.9,5.7,2017,UNK,0
129.9,5.7,2019,PHL,0
129.9,5.7,2021,PHL,0
129.9,5.800000000000001,2018,JPN,0
129.9,5.800000000000001,2018,TWN,0
129.9,5.9,2017,TWN,0
129.9,5.9,2018,TWN,1.9436111111111112
129.9,5.9,2019,CHN,0
129.9,5.9,2019,PHL,0
129.9,5.9,2019,TWN,0
129.9,5.9,2020,PNG,0
129.9,6,2018,JPN,0
129.9,6,2018,TWN,0
129.9,6,2019,TWN,0
129.9,6.1000000000000005,2016,PNG,0
129.9,6.1000000000000005,2017,TWN,0
129.9,6.1000000000000005,2018,TWN,0
129.9,6.1000000000000005,2019,TWN,0
129.9,6.1000000000000005,2020,TWN,0
129.9,6.1000000000000005,2021,PHL,0
129.9,6.2,2018,TWN,0
129.9,6.2,2019,PHL,0
129.9,6.2,2019,TWN,0
129.9,6.2,2020,PHL,0
129.9,6.300000000000001,2016,PNG,0
129.9,6.300000000000001,2018,JPN,1.0505555555555557
129.9,6.300000000000001,2019,NRU,0
129.9,6.300000000000001,2019,PHL,0
129.9,6.300000000000001,2019,TWN,0
129.9,6.300000000000001,2019,USA,0
129.9,6.300000000000001,2020,PHL,0
129.9,6.300000000000001,2020,TWN,0
129.9,6.300000000000001,2021,PHL,0
129.9,6.300000000000001,2021,TWN,0
129.9,6.4,2016,PNG,0
129.9,6.4,2017,PHL,0
129.9,6.4,2017,TWN,0
129.9,6.4,2018,CHN,0
129.9,6.4,2018,TWN,0
129.9,6.4,2019,CHN,0
129.9,6.4,2019,NRU,0
129.9,6.4,2019,PHL,0
129.9,6.4,2019,TWN,0
129.9,6.4,2020,PNG,0
129.9,6.4,2020,TWN,0
129.9,6.4,2021,PHL,0
129.9,6.4,2021,PNG,0
129.9,6.4,2021,TWN,0
129.9,6.5,2016,PNG,0
129.9,6.5,2016,TWN,0
129.9,6.5,2017,TWN,0
129.9,6.5,2018,JPN,0
129.9,6.5,2018,PHL,0
129.9,6.5,2018,TWN,0
129.9,6.5,2019,CHN,0
129.9,6.5,2019,JPN,0
129.9,6.5,2019,NRU,0
129.9,6.5,2019,PHL,0
129.9,6.5,2019,PNG,0
129.9,6.5,2019,TWN,0
129.9,6.5,2020,JPN,0
129.9,6.5,2020,PHL,0
129.9,6.5,2020,TWN,0
129.9,6.5,2021,PNG,0
129.9,6.6000000000000005,2016,PNG,0
129.9,6.6000000000000005,2017,TWN,0
129.9,6.6000000000000005,2018,CHN,0
129.9,6.6000000000000005,2018,JPN,0
129.9,6.6000000000000005,2018,TWN,0
129.9,6.6000000000000005,2019,TWN,0
129.9,6.6000000000000005,2020,JPN,0
129.9,6.6000000000000005,2021,CHN,0
129.9,6.6000000000000005,2021,PNG,0
129.9,6.6000000000000005,2021,TUV,0
129.9,6.6000000000000005,2021,TWN,0
129.9,6.7,2017,PHL,0
129.9,6.7,2017,TWN,0
129.9,6.7,2018,JPN,0
129.9,6.7,2019,PHL,0
129.9,6.7,2019,TWN,0
129.9,6.7,2021,TWN,0
129.9,6.800000000000001,2016,PHL,0
129.9,6.800000000000001,2017,JPN,0
129.9,6.800000000000001,2018,TWN,0
129.9,6.800000000000001,2019,TWN,0
129.9,6.9,2016,PHL,0
129.9,6.9,2018,JPN,0
129.9,6.9,2018,TWN,0
129.9,6.9,2019,TWN,8.164166666666667
129.9,7,2018,JPN,0
129.9,7.1000000000000005,2018,JPN,22.881944444444443
129.9,7.1000000000000005,2018,TWN,1.7666666666666668
129.9,7.1000000000000005,2021,JPN,0
129.9,7.2,2017,JPN,0.8416666666666667
129.9,7.2,2018,JPN,0
129.9,7.2,2018,TWN,0
129.9,7.2,2019,JPN,0
129.9,7.2,2019,PHL,0
129.9,7.2,2021,JPN,0
129.9,7.300000000000001,2016,JPN,0.5922222222222222
129.9,7.300000000000001,2018,JPN,0
129.9,7.300000000000001,2020,JPN,0
129.9,7.300000000000001,2021,JPN,0
129.9,7.4,2016,JPN,10.217777777777778
129.9,7.4,2018,JPN,7.298888888888888
129.9,7.4,2018,TWN,10.345277777777778
129.9,7.4,2019,PNG,0
129.9,7.4,2021,JPN,0
129.9,7.5,2018,TWN,0
129.9,7.6,2016,JPN,0
129.9,7.6,2017,TWN,0
129.9,7.6,2018,JPN,0
129.9,7.6,2018,TWN,0
129.9,7.6,2019,TWN,0
129.9,7.6,2019,USA,0
129.9,7.7,2020,KOR,0
129.9,7.800000000000001,2018,JPN,0
130,2.3000000000000003,2018,TWN,0
130,2.4000000000000004,2019,PHL,0
130,2.5,2019,JPN,2.000277777777778
130,2.5,2021,KOR,0
130,2.6,2017,JPN,7.281944444444444
130,2.6,2018,JPN,0
130,2.6,2019,JPN,3.1277777777777778
130,2.7,2018,JPN,0.3811111111111111
130,2.7,2019,JPN,4.406666666666667
130,2.8000000000000003,2016,JPN,0
130,2.8000000000000003,2017,JPN,10.131666666666666
130,2.8000000000000003,2018,JPN,30.38083333333333
130,2.8000000000000003,2019,JPN,16.790833333333335
130,2.9000000000000004,2016,JPN,2.8569444444444443
130,2.9000000000000004,2017,JPN,0
130,2.9000000000000004,2018,JPN,7.416388888888889
130,2.9000000000000004,2019,JPN,35.914722222222224
130,3,2016,JPN,0
130,3,2018,JPN,28.884722222222223
130,3,2019,JPN,1.133888888888889
130,3.1,2016,JPN,0
130,3.1,2017,JPN,0
130,3.1,2017,PHL,0
130,3.1,2018,JPN,38.08027777777778
130,3.1,2019,JPN,47.02388888888889
130,3.2,2016,JPN,11.36888888888889
130,3.2,2017,PHL,0
130,3.2,2018,JPN,19.308333333333334
130,3.2,2019,JPN,27.15361111111111
130,3.3000000000000003,2016,JPN,0
130,3.3000000000000003,2016,PHL,0
130,3.3000000000000003,2016,PNG,0
130,3.3000000000000003,2017,JPN,0.6163888888888889
130,3.3000000000000003,2017,PNG,0
130,3.3000000000000003,2018,JPN,53.652499999999996
130,3.3000000000000003,2019,JPN,46.668055555555554
130,3.4000000000000004,2016,PHL,0
130,3.4000000000000004,2018,JPN,50.48111111111112
130,3.4000000000000004,2019,JPN,17.621666666666666
130,3.5,2016,PHL,0
130,3.5,2018,JPN,93.30611111111112
130,3.5,2019,JPN,4.0775
130,3.5,2019,TWN,0
130,3.6,2016,PHL,0.9413888888888888
130,3.6,2017,JPN,0
130,3.6,2018,JPN,55.11666666666666
130,3.6,2019,JPN,25.859722222222224
130,3.7,2016,PHL,0
130,3.7,2018,JPN,55.56777777777778
130,3.7,2019,JPN,0
130,3.8,2018,JPN,82.98916666666666
130,3.8,2019,JPN,46.39027777777778
130,3.9,2016,JPN,4.058888888888889
130,3.9,2017,FSM,0
130,3.9,2017,JPN,0
130,3.9,2018,JPN,49.67277777777778
130,3.9,2018,PHL,0
130,3.9,2019,JPN,8.823055555555555
130,3.9,2019,TWN,0
130,4,2016,JPN,1.3005555555555557
130,4,2016,PHL,0
130,4,2016,PNG,0
130,4,2017,PHL,0
130,4,2018,JPN,47.00888888888889
130,4,2019,JPN,0
130,4.1000000000000005,2016,JPN,0
130,4.1000000000000005,2016,PHL,0
130,4.1000000000000005,2017,PHL,0
130,4.1000000000000005,2018,JPN,17.666666666666668
130,4.1000000000000005,2018,PHL,0
130,4.1000000000000005,2019,JPN,23.249444444444443
130,4.1000000000000005,2020,PHL,0
130,4.2,2016,JPN,0
130,4.2,2018,JPN,39.31611111111111
130,4.2,2018,PNG,0
130,4.2,2019,JPN,0
130,4.2,2020,PHL,0
130,4.2,2021,PHL,0
130,4.3,2018,JPN,0
130,4.3,2018,PHL,0
130,4.3,2018,TWN,0
130,4.3,2019,JPN,18.006666666666668
130,4.3,2019,PNG,0
130,4.3,2019,TWN,0
130,4.3,2021,PHL,0
130,4.4,2016,PNG,0
130,4.4,2016,TWN,0
130,4.4,2017,PNG,0
130,4.4,2018,JPN,5.376666666666667
130,4.4,2018,TWN,0
130,4.4,2019,JPN,18.903055555555554
130,4.4,2019,TWN,0
130,4.5,2016,JPN,1.616111111111111
130,4.5,2018,JPN,37.096111111111114
130,4.5,2018,PHL,0
130,4.5,2019,JPN,10.3675
130,4.5,2019,TWN,0
130,4.5,2020,NRU,0
130,4.6000000000000005,2017,PNG,0
130,4.6000000000000005,2018,JPN,2.0813888888888887
130,4.6000000000000005,2019,JPN,10.16388888888889
130,4.6000000000000005,2019,TWN,0
130,4.7,2016,PHL,0
130,4.7,2017,PNG,0
130,4.7,2018,JPN,20.93277777777778
130,4.7,2019,JPN,23.605277777777776
130,4.7,2020,FSM,0
130,4.800000000000001,2016,JPN,0
130,4.800000000000001,2019,JPN,0
130,4.800000000000001,2020,FSM,0
130,4.9,2016,PNG,0
130,4.9,2018,JPN,0
130,5,2016,KOR,0
130,5,2017,CHN,0
130,5,2017,TWN,0
130,5,2018,JPN,12.819444444444445
130,5,2018,TWN,0
130,5,2019,CHN,0
130,5.1000000000000005,2016,PHL,0
130,5.1000000000000005,2016,PNG,0
130,5.1000000000000005,2017,FSM,0
130,5.1000000000000005,2017,PNG,0
130,5.1000000000000005,2018,PHL,0
130,5.1000000000000005,2018,PNG,0
130,5.1000000000000005,2019,JPN,0
130,5.1000000000000005,2019,TWN,0
130,5.1000000000000005,2020,FSM,0
130,5.1000000000000005,2020,MHL,0
130,5.2,2018,JPN,0
130,5.2,2018,PHL,0
130,5.2,2018,PNG,0
130,5.2,2018,SLB,0
130,5.2,2018,TWN,0
130,5.2,2019,TWN,0
130,5.2,2020,FSM,0
130,5.2,2021,FSM,0
130,5.2,2021,USA,0
130,5.300000000000001,2018,TWN,0
130,5.300000000000001,2019,TWN,0.25805555555555554
130,5.300000000000001,2020,FSM,0
130,5.300000000000001,2020,TWN,0
130,5.4,2017,JPN,0
130,5.4,2018,KIR,0
130,5.4,2018,TWN,0
130,5.4,2019,PHL,0
130,5.4,2019,TWN,1.0327777777777778
130,5.4,2020,FSM,0
130,5.4,2021,FSM,0
130,5.5,2016,PNG,0
130,5.5,2017,JPN,0.9758333333333332
130,5.5,2018,JPN,0
130,5.5,2018,TWN,0
130,5.5,2019,FSM,0
130,5.5,2019,JPN,0
130,5.5,2019,TWN,0
130,5.5,2021,FSM,0
130,5.6000000000000005,2017,PNG,0
130,5.6000000000000005,2018,JPN,0
130,5.6000000000000005,2019,TWN,0
130,5.6000000000000005,2021,FSM,0
130,5.7,2017,FSM,0
130,5.7,2018,JPN,0
130,5.7,2018,TWN,0
130,5.7,2019,PHL,0
130,5.7,2019,TWN,0
130,5.7,2021,PHL,0
130,5.800000000000001,2017,FSM,0
130,5.800000000000001,2017,TWN,0
130,5.800000000000001,2018,JPN,0
130,5.800000000000001,2018,TWN,0
130,5.800000000000001,2019,JPN,0
130,5.800000000000001,2019,PHL,0
130,5.800000000000001,2020,PNG,0
130,5.800000000000001,2020,TWN,0
130,5.9,2017,TWN,0
130,5.9,2018,JPN,0
130,5.9,2018,TWN,0
130,5.9,2019,CHN,0
130,5.9,2019,PHL,0
130,5.9,2019,TWN,0
130,5.9,2020,TWN,0
130,5.9,2021,PNG,0
130,6,2016,PNG,0
130,6,2018,JPN,0
130,6,2019,PHL,0
130,6.1000000000000005,2016,PNG,0
130,6.1000000000000005,2017,TWN,0
130,6.1000000000000005,2019,USA,0
130,6.1000000000000005,2020,PHL,0
130,6.1000000000000005,2020,PNG,0
130,6.1000000000000005,2021,PHL,0
130,6.2,2018,JPN,2.641111111111111
130,6.2,2018,TWN,0
130,6.2,2019,PHL,0
130,6.2,2019,TWN,0
130,6.2,2019,USA,0
130,6.2,2020,PHL,0
130,6.2,2020,PNG,0
130,6.2,2021,PHL,0
130,6.2,2021,PNG,0
130,6.300000000000001,2017,FSM,0
130,6.300000000000001,2017,TWN,0
130,6.300000000000001,2018,JPN,0
130,6.300000000000001,2019,CHN,0
130,6.300000000000001,2019,NRU,0
130,6.300000000000001,2019,PHL,0
130,6.300000000000001,2019,TWN,0
130,6.300000000000001,2020,PHL,0
130,6.300000000000001,2020,PNG,0
130,6.300000000000001,2021,TWN,0
130,6.4,2016,PNG,0
130,6.4,2017,PHL,0
130,6.4,2017,TWN,0
130,6.4,2018,JPN,0
130,6.4,2018,TWN,0
130,6.4,2019,NRU,0
130,6.4,2019,PHL,0
130,6.4,2019,TWN,0
130,6.4,2020,PHL,0
130,6.4,2021,FSM,0
130,6.4,2021,PNG,0
130,6.5,2016,JPN,0
130,6.5,2016,PNG,0
130,6.5,2017,TWN,0
130,6.5,2018,JPN,0
130,6.5,2018,TWN,0
130,6.5,2019,NRU,0
130,6.5,2019,PNG,0
130,6.5,2019,TWN,0
130,6.5,2020,PHL,0
130,6.5,2020,TWN,0
130,6.5,2021,PHL,0
130,6.6000000000000005,2016,PNG,0
130,6.6000000000000005,2017,FSM,0
130,6.6000000000000005,2017,PNG,0
130,6.6000000000000005,2017,TWN,0
130,6.6000000000000005,2018,CHN,0
130,6.6000000000000005,2018,JPN,0
130,6.6000000000000005,2018,PHL,0
130,6.6000000000000005,2018,TWN,0
130,6.6000000000000005,2019,JPN,0
130,6.6000000000000005,2019,NRU,0
130,6.6000000000000005,2019,TWN,0.1763888888888889
130,6.6000000000000005,2020,JPN,0
130,6.6000000000000005,2020,PHL,0
130,6.6000000000000005,2020,TWN,0
130,6.6000000000000005,2021,CHN,0
130,6.6000000000000005,2021,JPN,0
130,6.6000000000000005,2021,TWN,0
130,6.7,2017,PHL,0
130,6.7,2018,JPN,0
130,6.7,2019,JPN,0
130,6.7,2019,PNG,0
130,6.800000000000001,2016,PHL,0
130,6.800000000000001,2017,JPN,0
130,6.800000000000001,2017,TWN,0
130,6.800000000000001,2019,JPN,0
130,6.800000000000001,2020,PHL,0
130,6.9,2016,JPN,0
130,6.9,2017,JPN,0
130,6.9,2017,TWN,0
130,6.9,2018,JPN,0
130,6.9,2019,TWN,1.0330555555555554
130,7,2016,JPN,0
130,7,2017,PHL,0
130,7,2018,CHN,0
130,7,2018,JPN,3.245277777777778
130,7,2020,TWN,0
130,7.1000000000000005,2016,JPN,0
130,7.1000000000000005,2018,JPN,0
130,7.1000000000000005,2018,TWN,5.595555555555556
130,7.1000000000000005,2019,JPN,0
130,7.1000000000000005,2019,TWN,0
130,7.1000000000000005,2020,JPN,12.386111111111113
130,7.1000000000000005,2021,JPN,0
130,7.2,2016,JPN,18.550555555555555
130,7.2,2017,JPN,10.94
130,7.2,2018,JPN,0
130,7.2,2018,TWN,0
130,7.2,2019,JPN,0
130,7.2,2019,PHL,0
130,7.2,2020,JPN,0
130,7.2,2021,JPN,0
130,7.300000000000001,2016,JPN,2.511111111111111
130,7.300000000000001,2017,JPN,8.919722222222223
130,7.300000000000001,2018,JPN,20.05611111111111
130,7.300000000000001,2019,PNG,0
130,7.300000000000001,2020,JPN,0
130,7.300000000000001,2021,JPN,12.122222222222222
130,7.4,2016,JPN,0
130,7.4,2017,TWN,0
130,7.4,2018,JPN,23.215
130,7.4,2018,TWN,0
130,7.4,2019,PNG,0
130,7.4,2020,JPN,0
130,7.4,2021,JPN,0
130,7.5,2016,JPN,0.19944444444444445
130,7.5,2017,JPN,0
130,7.5,2018,JPN,23.663055555555555
130,7.5,2021,JPN,0
130,7.6,2016,JPN,22.901666666666667
130,7.6,2018,JPN,0
130,7.6,2019,TWN,0
130,7.6,2021,JPN,0
130,7.7,2018,JPN,0
130,7.7,2021,JPN,0
130,7.800000000000001,2018,JPN,0
130,7.800000000000001,2020,KOR,0
130,7.9,2018,JPN,0
130.1,2.2,2018,TWN,0
130.1,2.3000000000000003,2019,PHL,0
130.1,2.5,2019,JPN,10.744166666666668
130.1,2.5,2021,KOR,0
130.1,2.6,2018,JPN,19.250833333333333
130.1,2.6,2019,JPN,4.217777777777778
130.1,2.6,2020,JPN,0
130.1,2.6,2021,TWN,0
130.1,2.7,2016,JPN,0
130.1,2.7,2017,JPN,0
130.1,2.7,2018,JPN,17.328333333333333
130.1,2.7,2019,JPN,0
130.1,2.8000000000000003,2017,JPN,2.9250000000000003
130.1,2.8000000000000003,2018,JPN,20.244444444444444
130.1,2.8000000000000003,2019,JPN,57.742222222222225
130.1,2.9000000000000004,2016,JPN,0
130.1,2.9000000000000004,2017,JPN,17.91916666666667
130.1,2.9000000000000004,2018,JPN,39.82055555555556
130.1,2.9000000000000004,2019,JPN,6.443888888888889
130.1,3,2016,JPN,0
130.1,3,2017,PHL,0
130.1,3,2018,JPN,62.19527777777777
130.1,3,2019,JPN,28.94361111111111
130.1,3,2021,NRU,0
130.1,3.1,2016,JPN,8.306944444444445
130.1,3.1,2017,JPN,15.13361111111111
130.1,3.1,2017,PHL,0
130.1,3.1,2018,JPN,59.191944444444445
130.1,3.1,2021,NRU,0
130.1,3.2,2017,PHL,0
130.1,3.2,2018,JPN,69.5386111111111
130.1,3.2,2019,JPN,13.589999999999998
130.1,3.3000000000000003,2016,PHL,0
130.1,3.3000000000000003,2016,PNG,0
130.1,3.3000000000000003,2017,JPN,3.2152777777777777
130.1,3.3000000000000003,2017,PNG,0
130.1,3.3000000000000003,2018,JPN,38.93666666666667
130.1,3.3000000000000003,2019,JPN,40.77472222222222
130.1,3.4000000000000004,2016,JPN,0
130.1,3.4000000000000004,2016,PHL,0
130.1,3.4000000000000004,2017,JPN,5.550833333333333
130.1,3.4000000000000004,2018,JPN,28.055555555555557
130.1,3.4000000000000004,2019,JPN,11.165833333333332
130.1,3.4000000000000004,2020,JPN,0
130.1,3.5,2016,JPN,0
130.1,3.5,2016,PHL,0
130.1,3.5,2017,JPN,0
130.1,3.5,2018,JPN,22.0525
130.1,3.5,2019,JPN,4.746944444444445
130.1,3.5,2019,TWN,0
130.1,3.6,2016,JPN,0
130.1,3.6,2016,KOR,0
130.1,3.6,2016,PHL,0
130.1,3.6,2017,JPN,0
130.1,3.6,2018,JPN,29.21138888888889
130.1,3.6,2019,JPN,16.075277777777778
130.1,3.7,2016,JPN,0
130.1,3.7,2016,PHL,0
130.1,3.7,2017,JPN,0
130.1,3.7,2018,JPN,60.90277777777778
130.1,3.7,2019,JPN,18.72972222222222
130.1,3.8,2016,JPN,0
130.1,3.8,2016,PHL,5.851111111111111
130.1,3.8,2017,FSM,0
130.1,3.8,2017,JPN,0
130.1,3.8,2018,JPN,41.153333333333336
130.1,3.8,2019,JPN,45.73222222222223
130.1,3.9,2016,JPN,0
130.1,3.9,2016,PHL,3.285
130.1,3.9,2018,JPN,44.579722222222216
130.1,3.9,2019,JPN,42.90166666666667
130.1,3.9,2019,TWN,0
130.1,4,2016,PHL,0
130.1,4,2017,PHL,0
130.1,4,2017,TWN,0
130.1,4,2018,JPN,109.32027777777778
130.1,4,2019,FSM,0
130.1,4,2019,JPN,0.6355555555555555
130.1,4.1000000000000005,2016,JPN,21.70305555555555
130.1,4.1000000000000005,2016,PHL,0
130.1,4.1000000000000005,2017,TWN,0
130.1,4.1000000000000005,2018,JPN,61.973055555555554
130.1,4.1000000000000005,2018,KIR,0
130.1,4.1000000000000005,2018,PHL,0
130.1,4.1000000000000005,2018,TWN,0
130.1,4.1000000000000005,2019,JPN,22.54277777777778
130.1,4.1000000000000005,2020,PHL,0
130.1,4.2,2016,JPN,10.667222222222222
130.1,4.2,2018,JPN,29.916388888888886
130.1,4.2,2018,PNG,0
130.1,4.2,2019,JPN,20.04
130.1,4.2,2019,PHL,0
130.1,4.2,2020,PHL,0
130.1,4.2,2021,PHL,0
130.1,4.3,2017,TWN,0
130.1,4.3,2018,JPN,0.01611111111111111
130.1,4.3,2018,TWN,0
130.1,4.3,2019,JPN,14.618611111111111
130.1,4.3,2019,PHL,0
130.1,4.3,2019,PNG,0
130.1,4.3,2019,TWN,0
130.1,4.4,2016,JPN,1.5002777777777778
130.1,4.4,2016,PNG,0
130.1,4.4,2017,TWN,0
130.1,4.4,2018,JPN,21.802499999999995
130.1,4.4,2019,JPN,4.201666666666666
130.1,4.5,2017,JPN,0
130.1,4.5,2018,JPN,0
130.1,4.5,2019,FSM,0
130.1,4.5,2019,JPN,4.616944444444444
130.1,4.6000000000000005,2016,JPN,0
130.1,4.6000000000000005,2016,KOR,0
130.1,4.6000000000000005,2016,PHL,0
130.1,4.6000000000000005,2016,TWN,0
130.1,4.6000000000000005,2018,JPN,17.23027777777778
130.1,4.6000000000000005,2019,JPN,30.122500000000002
130.1,4.7,2018,JPN,9.847222222222221
130.1,4.7,2019,JPN,22.06138888888889
130.1,4.7,2020,FSM,0
130.1,4.800000000000001,2016,PNG,0
130.1,4.800000000000001,2018,JPN,9.49388888888889
130.1,4.800000000000001,2018,TWN,0
130.1,4.800000000000001,2019,JPN,10.350277777777778
130.1,4.800000000000001,2019,TWN,0
130.1,4.800000000000001,2020,FSM,0
130.1,4.9,2016,JPN,0
130.1,4.9,2017,CHN,0
130.1,4.9,2018,JPN,38.98583333333333
130.1,4.9,2018,TWN,0
130.1,4.9,2019,CHN,0
130.1,4.9,2019,JPN,7.191666666666666
130.1,4.9,2020,FSM,0
130.1,4.9,2021,FSM,0
130.1,5,2018,TWN,0
130.1,5,2019,CHN,0
130.1,5,2019,TWN,0
130.1,5.1000000000000005,2016,KIR,0
130.1,5.1000000000000005,2016,KOR,0
130.1,5.1000000000000005,2016,TWN,0
130.1,5.1000000000000005,2017,FSM,0
130.1,5.1000000000000005,2017,PNG,0
130.1,5.1000000000000005,2018,JPN,0
130.1,5.1000000000000005,2018,PHL,0
130.1,5.1000000000000005,2018,TWN,0
130.1,5.1000000000000005,2019,JPN,0
130.1,5.1000000000000005,2019,PNG,0
130.1,5.1000000000000005,2020,FSM,0
130.1,5.1000000000000005,2020,MHL,0
130.1,5.2,2016,PHL,0
130.1,5.2,2018,JPN,0
130.1,5.2,2018,PNG,0
130.1,5.2,2018,SLB,0
130.1,5.2,2018,TWN,0
130.1,5.2,2019,JPN,0
130.1,5.2,2020,FSM,0
130.1,5.2,2021,USA,0
130.1,5.300000000000001,2018,JPN,0
130.1,5.300000000000001,2018,TWN,0
130.1,5.300000000000001,2019,JPN,0
130.1,5.4,2018,KIR,0
130.1,5.4,2018,TWN,0
130.1,5.4,2019,JPN,0
130.1,5.4,2020,FSM,0
130.1,5.4,2020,TWN,0
130.1,5.4,2021,FSM,0
130.1,5.5,2016,PHL,0
130.1,5.5,2016,PNG,0
130.1,5.5,2017,JPN,1.6166666666666667
130.1,5.5,2017,UNK,0
130.1,5.5,2018,JPN,0
130.1,5.5,2018,TWN,0
130.1,5.5,2019,TWN,0
130.1,5.6000000000000005,2017,PNG,0
130.1,5.6000000000000005,2018,JPN,0
130.1,5.6000000000000005,2019,JPN,0
130.1,5.6000000000000005,2019,PHL,0
130.1,5.6000000000000005,2019,TWN,0
130.1,5.6000000000000005,2021,FSM,0
130.1,5.6000000000000005,2021,PHL,0
130.1,5.7,2017,PNG,0
130.1,5.7,2018,TWN,0
130.1,5.7,2019,PHL,0
130.1,5.7,2019,TWN,0
130.1,5.7,2021,TWN,0
130.1,5.800000000000001,2018,TWN,0
130.1,5.800000000000001,2019,JPN,0
130.1,5.800000000000001,2019,PHL,0
130.1,5.800000000000001,2020,PNG,0
130.1,5.800000000000001,2020,TWN,0
130.1,5.9,2017,TWN,0
130.1,5.9,2018,JPN,0
130.1,5.9,2018,TWN,0
130.1,5.9,2019,PHL,0
130.1,5.9,2020,PNG,0
130.1,6,2016,PNG,0
130.1,6,2019,JPN,0
130.1,6,2019,PHL,0
130.1,6,2019,TWN,0
130.1,6,2019,USA,0
130.1,6,2020,PHL,0
130.1,6,2021,PHL,0
130.1,6.1000000000000005,2017,TWN,0
130.1,6.1000000000000005,2018,TWN,0
130.1,6.1000000000000005,2019,JPN,7.957777777777777
130.1,6.1000000000000005,2019,PHL,0
130.1,6.1000000000000005,2019,TWN,0
130.1,6.1000000000000005,2020,PHL,0
130.1,6.1000000000000005,2020,PNG,0
130.1,6.1000000000000005,2021,PHL,0
130.1,6.1000000000000005,2021,PNG,0
130.1,6.2,2016,TWN,0
130.1,6.2,2018,JPN,0
130.1,6.2,2018,TWN,0
130.1,6.2,2019,JPN,0
130.1,6.2,2019,TWN,0
130.1,6.2,2020,PHL,0
130.1,6.2,2020,TWN,0
130.1,6.2,2021,PHL,0
130.1,6.2,2021,TWN,0
130.1,6.300000000000001,2016,PNG,0
130.1,6.300000000000001,2017,PHL,0
130.1,6.300000000000001,2019,CHN,0
130.1,6.300000000000001,2019,NRU,0
130.1,6.300000000000001,2019,PHL,0
130.1,6.300000000000001,2019,TWN,0
130.1,6.300000000000001,2020,PHL,0
130.1,6.300000000000001,2020,PNG,0
130.1,6.300000000000001,2020,TWN,0
130.1,6.300000000000001,2021,PHL,0
130.1,6.300000000000001,2021,TWN,0
130.1,6.4,2016,PNG,0
130.1,6.4,2017,PHL,0
